,contribution,liveStatus,nickname,rank,uid,roomId,type,create_time
5617,435,5.0,秋树泳鱼,22,73371613,906468.0,hour,2020-02-17 08:58:02
5618,435,5.0,AR_初恋,23,107481927,798060.0,hour,2020-02-17 08:58:02
5619,426,9.0,alone修修,24,123331079,1612980.0,hour,2020-02-17 08:58:02
5620,422,9.0,弥音_南浅,25,174042502,1202554.0,hour,2020-02-17 08:58:02
5621,421,9.0,师小刀__,26,130994586,833479.0,hour,2020-02-17 08:58:02
5622,416,9.0,三毛_领秀,27,197552516,1592251.0,hour,2020-02-17 08:58:02
5623,388,9.0,夏沫念_Evol,28,170965291,1472396.0,hour,2020-02-17 08:58:02
5624,378,9.0,姜楠_领秀,29,191507683,1621206.0,hour,2020-02-17 08:58:02
5625,368,5.0,CV妖颜_唬头Bng,30,15528617,191617.0,hour,2020-02-17 08:58:03
5626,317,9.0,安哲_,31,61555170,863809.0,hour,2020-02-17 08:58:03
5627,310,9.0,鹿苑_语霏,32,91014053,18935.0,hour,2020-02-17 08:58:03
5628,278,9.0,鹿苑_暖柒姑娘,33,154908684,1706819.0,hour,2020-02-17 08:58:03
5629,268,5.0,陈臻臻,34,91021548,306721.0,hour,2020-02-17 08:58:03
5630,265,9.0,青枫慕_揽月,35,158123865,1734100.0,hour,2020-02-17 08:58:03
5631,259,9.0,灬莹莹灬,36,30744151,1178857.0,hour,2020-02-17 08:58:03
5632,239,9.0,文文文_素音,37,72969678,1230534.0,hour,2020-02-17 08:58:03
5633,204,9.0,二十_RcH,38,77977781,1381238.0,hour,2020-02-17 08:58:03
5634,194,5.0,熊猫_巅峰娱乐,39,134396451,973677.0,hour,2020-02-17 08:58:04
5635,181,9.0,小软糖_余音,40,179696503,1368380.0,hour,2020-02-17 08:58:04
5636,171,9.0,一梦_三月三,41,214450736,1772177.0,hour,2020-02-17 08:58:04
5637,167,5.0,大美妞_WIN,42,121678648,1224408.0,hour,2020-02-17 08:58:04
5638,163,5.0,lucky_咚咚,43,111222139,1378368.0,hour,2020-02-17 08:58:04
5639,140,9.0,喵口老师,44,217127563,1815915.0,hour,2020-02-17 08:58:04
5640,132,5.0,西门_九星,45,61768918,224768.0,hour,2020-02-17 08:58:04
5641,124,9.0,小林梦_Ashion,46,27079582,871029.0,hour,2020-02-17 08:58:04
5642,108,9.0,蓝天_怼怼_嘉臻,47,137473097,1716541.0,hour,2020-02-17 08:58:04
5643,105,9.0,烟遇,48,97939484,234183.0,hour,2020-02-17 08:58:04
5644,91,5.0,疯子Alles_九星,49,75944492,476823.0,hour,2020-02-17 08:58:05
5645,90,0.0,南江何佳,50,56076895,439060.0,hour,2020-02-17 08:58:05
5646,5392,9.0,杜克_三月三,1,119709217,685300.0,hour,2020-02-17 09:58:00
5647,4770,9.0,大只_轻语,2,119487075,1503824.0,hour,2020-02-17 09:58:00
5648,3755,5.0,文文文_素音,3,72969678,1230534.0,hour,2020-02-17 09:58:00
5649,3112,9.0,小水_轻语,4,89469872,1731805.0,hour,2020-02-17 09:58:00
5650,2640,9.0,小颜落_九星,5,88109258,26134.0,hour,2020-02-17 09:58:00
5651,2289,9.0,陶子说故事_九星,6,45750439,3876.0,hour,2020-02-17 09:58:00
5652,1906,9.0,丶阿楚,7,87959120,18247.0,hour,2020-02-17 09:58:00
5653,1878,9.0,Yhh何何_Mo,8,89672317,1077261.0,hour,2020-02-17 09:58:00
5654,1872,9.0,茴梓白,9,87039969,394633.0,hour,2020-02-17 09:58:00
5655,1825,9.0,佟彤_九星,10,75488727,19354.0,hour,2020-02-17 09:58:01
5656,1794,1.0,北川_SoMo,11,173271935,1209408.0,hour,2020-02-17 09:58:01
5657,1352,9.0,弥音_舊唱片,12,128408057,817975.0,hour,2020-02-17 09:58:01
5658,1158,9.0,小猫沫沫_SoMa,13,141368356,1577855.0,hour,2020-02-17 09:58:01
5659,1119,9.0,素衣_心派,14,133516458,860509.0,hour,2020-02-17 09:58:01
5660,1074,9.0,TK_染呦,15,185199360,1448149.0,hour,2020-02-17 09:58:01
5661,893,9.0,聪明浪_领秀,16,78642141,1706240.0,hour,2020-02-17 09:58:01
5662,848,9.0,微蓝光芒_三月三,17,127845439,944549.0,hour,2020-02-17 09:58:01
5663,791,9.0,弥音_南浅,18,174042502,1202554.0,hour,2020-02-17 09:58:01
5664,765,9.0,悠米_瑾Show,19,157951375,1541384.0,hour,2020-02-17 09:58:01
5665,719,9.0,大绵羊_SoMo,20,65284237,1216241.0,hour,2020-02-17 09:58:02
5666,655,9.0,芸七七,21,194253885,1554995.0,hour,2020-02-17 09:58:02
5667,613,9.0,你的鬼鬼啊_,22,134040795,865312.0,hour,2020-02-17 09:58:02
5668,609,9.0,安哲_,23,61555170,863809.0,hour,2020-02-17 09:58:02
5669,591,5.0,剧舞吧梨涡_九星,24,17773395,60060.0,hour,2020-02-17 09:58:02
5670,579,9.0,吃土少女_三月三,25,163113657,1188657.0,hour,2020-02-17 09:58:02
5671,507,9.0,野歌_三月三,26,200198257,1630642.0,hour,2020-02-17 09:58:02
5672,485,9.0,了了丶,27,102129231,279412.0,hour,2020-02-17 09:58:02
5673,462,9.0,JX_达达,28,39752468,720400.0,hour,2020-02-17 09:58:02
5674,455,9.0,雅楠,29,15767220,175.0,hour,2020-02-17 09:58:02
5675,444,1.0,白鹭青,30,131815106,843900.0,hour,2020-02-17 09:58:03
5676,438,1.0,法拉利_领秀,31,191670293,1603511.0,hour,2020-02-17 09:58:03
5677,420,9.0,风_领秀,32,147790859,1582633.0,hour,2020-02-17 09:58:03
5678,392,1.0,阑珊梦Dboy,33,40079432,289353.0,hour,2020-02-17 09:58:03
5679,388,9.0,树枝枝_行人江山,34,210105235,1725653.0,hour,2020-02-17 09:58:03
5680,378,9.0,禹媆媆_,35,162935663,1075426.0,hour,2020-02-17 09:58:03
5681,368,9.0,二十_RcH,36,77977781,1381238.0,hour,2020-02-17 09:58:03
5682,368,1.0,_小不点儿_,37,106681834,1357572.0,hour,2020-02-17 09:58:03
5683,344,9.0,李某某_素音,38,72959442,1628872.0,hour,2020-02-17 09:58:03
5684,300,5.0,弥音_道悠然,39,130332817,1222908.0,hour,2020-02-17 09:58:04
5685,252,9.0,毕夏_SoMo,40,185710580,1497100.0,hour,2020-02-17 09:58:04
5686,250,5.0,灬莹莹灬,41,30744151,1178857.0,hour,2020-02-17 09:58:04
5687,243,9.0,五八_瑾Show,42,211603846,1738872.0,hour,2020-02-17 09:58:04
5688,228,9.0,一梦_三月三,43,214450736,1772177.0,hour,2020-02-17 09:58:04
5689,218,9.0,何其,44,27758321,128.0,hour,2020-02-17 09:58:04
5690,213,9.0,烟遇,45,97939484,234183.0,hour,2020-02-17 09:58:04
5691,201,9.0,姜楠_领秀,46,191507683,1621206.0,hour,2020-02-17 09:58:04
5692,196,9.0,赞爷说书,47,94192929,197321.0,hour,2020-02-17 09:58:04
5693,173,9.0,夏l奥利奥_ssR,48,106109304,1486730.0,hour,2020-02-17 09:58:04
5694,168,9.0,云天河,49,8163465,148.0,hour,2020-02-17 09:58:05
5695,167,9.0,天天一点点_Carol,50,52657114,1740865.0,hour,2020-02-17 09:58:05
5696,27458,9.0,西索_九星,1,8188289,17929.0,hour,2020-02-17 10:58:00
5697,18950,9.0,貂蝉宝宝_九星,2,88391613,22071.0,hour,2020-02-17 10:58:00
5698,5877,9.0,啾啾_SK,3,106910783,644237.0,hour,2020-02-17 10:58:00
5699,3621,9.0,佟彤_九星,4,75488727,19354.0,hour,2020-02-17 10:58:00
5700,3193,9.0,李小鱼_唬头Bng,5,185116612,1538867.0,hour,2020-02-17 10:58:00
5701,2651,9.0,杜克_三月三,6,119709217,685300.0,hour,2020-02-17 10:58:00
5702,1978,9.0,五八_瑾Show,7,211603846,1738872.0,hour,2020-02-17 10:58:00
5703,1891,9.0,江一诺_瑾Show,8,124559332,761401.0,hour,2020-02-17 10:58:00
5704,1827,5.0,一梦_三月三,9,214450736,1772177.0,hour,2020-02-17 10:58:00
5705,1497,9.0,小颜落_九星,10,88109258,26134.0,hour,2020-02-17 10:58:01
5706,1462,9.0,TK_染呦,11,185199360,1448149.0,hour,2020-02-17 10:58:01
5707,1392,9.0,秋树泳鱼,12,73371613,906468.0,hour,2020-02-17 10:58:01
5708,1372,9.0,雨薇_素音,13,93286852,1209930.0,hour,2020-02-17 10:58:01
5709,1325,9.0,三个喂_WIN,14,111460355,902339.0,hour,2020-02-17 10:58:01
5710,1215,9.0,小童辰,15,210070115,1726580.0,hour,2020-02-17 10:58:01
5711,1210,9.0,三毛_领秀,16,197552516,1592251.0,hour,2020-02-17 10:58:01
5712,1195,9.0,弥音_南浅,17,174042502,1202554.0,hour,2020-02-17 10:58:01
5713,1114,9.0,JX_达达,18,39752468,720400.0,hour,2020-02-17 10:58:02
5714,1066,1.0,姜楠_领秀,19,191507683,1621206.0,hour,2020-02-17 10:58:02
5715,1010,1.0,度小囡_星路,20,91609212,1082099.0,hour,2020-02-17 10:58:02
5716,963,9.0,苏宛鱼_SoMo,21,203556555,1660155.0,hour,2020-02-17 10:58:02
5717,959,9.0,JL爍_JLsound,22,141746453,925747.0,hour,2020-02-17 10:58:02
5718,953,9.0,鹿苑_北鼻兔,23,195608382,1623606.0,hour,2020-02-17 10:58:02
5719,932,9.0,TSI_面具_,24,125299862,771184.0,hour,2020-02-17 10:58:02
5720,880,9.0,一鸣_领秀,25,205447182,1684357.0,hour,2020-02-17 10:58:02
5721,841,9.0,云天河,26,8163465,148.0,hour,2020-02-17 10:58:02
5722,766,9.0,马小骏_九星,27,136093162,881641.0,hour,2020-02-17 10:58:03
5723,721,9.0,_露露吖_,28,171134938,1208117.0,hour,2020-02-17 10:58:03
5724,682,9.0,NJ慕凡,29,119354894,681736.0,hour,2020-02-17 10:58:03
5725,668,5.0,Star_黄泥,30,83655254,380112.0,hour,2020-02-17 10:58:03
5726,631,9.0,Yhh何何_Mo,31,89672317,1077261.0,hour,2020-02-17 10:58:03
5727,533,9.0,大绵羊_SoMo,32,65284237,1216241.0,hour,2020-02-17 10:58:03
5728,529,9.0,慕雪_SKY,33,124571346,1349484.0,hour,2020-02-17 10:58:03
5729,525,9.0,高飞_SoMo,34,90675708,1414452.0,hour,2020-02-17 10:58:03
5730,523,9.0,YO红梅悠然,35,55420750,1457782.0,hour,2020-02-17 10:58:03
5731,520,9.0,大只_轻语,36,119487075,1503824.0,hour,2020-02-17 10:58:04
5732,519,9.0,潮儿_Ria,37,162846410,1702886.0,hour,2020-02-17 10:58:04
5733,510,9.0,花千骨_九星,38,127140363,991808.0,hour,2020-02-17 10:58:04
5734,506,9.0,TK_建朝,39,92039086,1587659.0,hour,2020-02-17 10:58:04
5735,467,9.0,糖绾_SoMa,40,207412991,1702747.0,hour,2020-02-17 10:58:04
5736,466,9.0,歌欲宝宝__,41,125075910,768452.0,hour,2020-02-17 10:58:04
5737,465,9.0,辰臣_领秀,42,47395392,1349209.0,hour,2020-02-17 10:58:04
5738,460,9.0,吃土少女_三月三,43,163113657,1188657.0,hour,2020-02-17 10:58:04
5739,446,9.0,狐半仙,44,110880295,1088177.0,hour,2020-02-17 10:58:04
5740,428,9.0,诗安C_心派,45,151977180,1224529.0,hour,2020-02-17 10:58:05
5741,427,9.0,妃欧娜_Ria,46,65186528,1483408.0,hour,2020-02-17 10:58:05
5742,425,9.0,子怡Miki_ayw,47,189050219,1534012.0,hour,2020-02-17 10:58:05
5743,415,9.0,陶子说故事_九星,48,45750439,3876.0,hour,2020-02-17 10:58:05
5744,409,9.0,丶阿楚,49,87959120,18247.0,hour,2020-02-17 10:58:05
5745,394,9.0,AE拓海_,50,199805789,1631385.0,hour,2020-02-17 10:58:05
5746,16723,9.0,西索_九星,1,8188289,17929.0,hour,2020-02-17 11:58:00
5747,10933,9.0,小迷妹_三月三,2,116563506,981257.0,hour,2020-02-17 11:58:00
5748,9421,9.0,JL爍_JLsound,3,141746453,925747.0,hour,2020-02-17 11:58:00
5749,7804,9.0,貂蝉宝宝_九星,4,88391613,22071.0,hour,2020-02-17 11:58:00
5750,4851,9.0,赞贝贝,5,165154651,1116133.0,hour,2020-02-17 11:58:00
5751,4696,9.0,焱儿__,6,168764816,1141293.0,hour,2020-02-17 11:58:00
5752,4610,9.0,MT_开心果小点,7,190286616,1502287.0,hour,2020-02-17 11:58:00
5753,3961,9.0,鹿苑_北鼻兔,8,195608382,1623606.0,hour,2020-02-17 11:58:00
5754,2521,9.0,摇滚小子周维尔,9,209131419,1715469.0,hour,2020-02-17 11:58:01
5755,2105,9.0,Mr_七彩,10,95754885,28318.0,hour,2020-02-17 11:58:01
5756,1996,9.0,木泽_九星,11,60085628,861564.0,hour,2020-02-17 11:58:01
5757,1788,1.0,林旭_燃点娱乐,12,167736873,1445527.0,hour,2020-02-17 11:58:01
5758,1788,9.0,小明同学III,13,103494107,1755936.0,hour,2020-02-17 11:58:01
5759,1773,9.0,顺子_九星,14,135681086,878428.0,hour,2020-02-17 11:58:01
5760,1600,9.0,紫檀_倾羽,15,125667472,1646638.0,hour,2020-02-17 11:58:01
5761,1533,9.0,Star_小A,16,18349460,468530.0,hour,2020-02-17 11:58:01
5762,1449,9.0,歌欲宝宝__,17,125075910,768452.0,hour,2020-02-17 11:58:01
5763,1419,9.0,安哲_,18,61555170,863809.0,hour,2020-02-17 11:58:02
5764,1347,9.0,蒲蒲_三月三,19,146614708,966089.0,hour,2020-02-17 11:58:02
5765,1306,9.0,弥音_苦瓜,20,164388993,1093741.0,hour,2020-02-17 11:58:02
5766,1261,9.0,麦乐蒂白_shk,21,156215290,1011766.0,hour,2020-02-17 11:58:02
5767,1126,9.0,Star_梵音,22,118568437,686189.0,hour,2020-02-17 11:58:02
5768,1048,9.0,潮儿_Ria,23,162846410,1702886.0,hour,2020-02-17 11:58:02
5769,1035,9.0,剧舞吧苍竹_九星,24,33690397,82123.0,hour,2020-02-17 11:58:02
5770,980,1.0,温柔浪子_,25,12827274,900545.0,hour,2020-02-17 11:58:02
5771,948,9.0,JX_达达,26,39752468,720400.0,hour,2020-02-17 11:58:02
5772,870,5.0,Mucyi_心派,27,115539729,859507.0,hour,2020-02-17 11:58:03
5773,798,9.0,小童辰,28,210070115,1726580.0,hour,2020-02-17 11:58:03
5774,767,9.0,妙不可言丨灬妙儿,29,188079515,1479927.0,hour,2020-02-17 11:58:03
5775,729,9.0,星棩_WIN,30,128981290,813968.0,hour,2020-02-17 11:58:03
5776,686,9.0,画师_凌音社,31,29495230,10930.0,hour,2020-02-17 11:58:03
5777,665,9.0,江一诺_瑾Show,32,124559332,761401.0,hour,2020-02-17 11:58:03
5778,643,9.0,AE拓海_,33,199805789,1631385.0,hour,2020-02-17 11:58:03
5779,618,9.0,啾啾_SK,34,106910783,644237.0,hour,2020-02-17 11:58:04
5780,578,1.0,眠眠_九星,35,182252568,1497351.0,hour,2020-02-17 11:58:04
5781,560,9.0,猫南北aaa,36,97223865,1795159.0,hour,2020-02-17 11:58:04
5782,543,9.0,Leo_又十三,37,116951810,950640.0,hour,2020-02-17 11:58:04
5783,500,9.0,TK_曹斯文,38,92175772,818455.0,hour,2020-02-17 11:58:04
5784,470,9.0,DJ彼岸,39,31340346,37.0,hour,2020-02-17 11:58:04
5785,470,1.0,_露露吖_,40,171134938,1208117.0,hour,2020-02-17 11:58:04
5786,465,1.0,花千骨_九星,41,127140363,991808.0,hour,2020-02-17 11:58:04
5787,458,9.0,予晨_九星,42,99723962,277470.0,hour,2020-02-17 11:58:05
5788,453,9.0,小颜落_九星,43,88109258,26134.0,hour,2020-02-17 11:58:05
5789,452,5.0,马小骏_九星,44,136093162,881641.0,hour,2020-02-17 11:58:05
5790,439,5.0,秋树泳鱼,45,73371613,906468.0,hour,2020-02-17 11:58:05
5791,439,9.0,井昕_SoMo,46,170994533,1402526.0,hour,2020-02-17 11:58:05
5792,435,9.0,南宫峻_DK,47,181753542,1405212.0,hour,2020-02-17 11:58:05
5793,435,5.0,AR_初恋,48,107481927,798060.0,hour,2020-02-17 11:58:05
5794,421,5.0,江亦涌_行人江山,49,84610955,889595.0,hour,2020-02-17 11:58:05
5795,415,9.0,二黑_yy,50,115935166,824194.0,hour,2020-02-17 11:58:05
5796,8243,9.0,鹿苑_北鼻兔,1,195608382,1623606.0,hour,2020-02-17 12:58:00
5797,4339,5.0,小迷妹_三月三,2,116563506,981257.0,hour,2020-02-17 12:58:00
5798,2713,5.0,貂蝉宝宝_九星,3,88391613,22071.0,hour,2020-02-17 12:58:00
5799,2672,9.0,星雨_SoMo,4,12003597,46797.0,hour,2020-02-17 12:58:00
5800,2181,9.0,9歌_特色歌手唬头Bng,5,102572119,1170129.0,hour,2020-02-17 12:58:00
5801,2067,5.0,阿西_,6,125710750,781578.0,hour,2020-02-17 12:58:00
5802,1727,9.0,麦乐蒂白_shk,7,156215290,1011766.0,hour,2020-02-17 12:58:00
5803,1594,9.0,北海_巅峰娱乐,8,136393934,884466.0,hour,2020-02-17 12:58:00
5804,1560,1.0,Mr_七彩,9,95754885,28318.0,hour,2020-02-17 12:58:00
5805,1496,9.0,___阿甲,10,89821753,518450.0,hour,2020-02-17 12:58:01
5806,1427,9.0,陳希_,11,123335833,744772.0,hour,2020-02-17 12:58:01
5807,1326,9.0,月亮露出了尾巴_,12,167272758,1175814.0,hour,2020-02-17 12:58:01
5808,1227,9.0,YS_東晓,13,183974175,1551428.0,hour,2020-02-17 12:58:01
5809,1112,9.0,酥酥哒,14,162025721,1680254.0,hour,2020-02-17 12:58:01
5810,1043,1.0,木泽_九星,15,60085628,861564.0,hour,2020-02-17 12:58:01
5811,1008,9.0,NJ语瞳,16,29668435,173.0,hour,2020-02-17 12:58:01
5812,958,5.0,小林梦_Ashion,17,27079582,871029.0,hour,2020-02-17 12:58:01
5813,936,9.0,_壹颗糖_,18,33876472,1022330.0,hour,2020-02-17 12:58:01
5814,861,9.0,李月月_,19,55734298,21626.0,hour,2020-02-17 12:58:01
5815,819,9.0,三月三__,20,106645715,479659.0,hour,2020-02-17 12:58:02
5816,785,9.0,苏御_SoMo,21,138218940,896385.0,hour,2020-02-17 12:58:02
5817,777,9.0,鹿苑_书海寻真知,22,104148926,386228.0,hour,2020-02-17 12:58:02
5818,765,9.0,付佰万,23,191728496,1515549.0,hour,2020-02-17 12:58:02
5819,747,9.0,波兮木_WIN,24,185806675,1472457.0,hour,2020-02-17 12:58:02
5820,696,9.0,顺子_九星,25,135681086,878428.0,hour,2020-02-17 12:58:02
5821,695,9.0,冷潼学姐,26,121506620,751833.0,hour,2020-02-17 12:58:02
5822,690,9.0,Hm_湖泊荡漾,27,67760701,402334.0,hour,2020-02-17 12:58:02
5823,619,9.0,芸岫_SoMo,28,179688566,1373609.0,hour,2020-02-17 12:58:02
5824,605,9.0,尛槑_,29,121833652,866685.0,hour,2020-02-17 12:58:03
5825,600,9.0,蓝阿_,30,211012094,1733927.0,hour,2020-02-17 12:58:03
5826,590,1.0,赞爷说书,31,94192929,197321.0,hour,2020-02-17 12:58:03
5827,589,9.0,夏沫念_Evol,32,170965291,1472396.0,hour,2020-02-17 12:58:03
5828,568,9.0,礼九丶,33,124974943,767017.0,hour,2020-02-17 12:58:03
5829,561,9.0,城东有许_心派,34,183295681,1425607.0,hour,2020-02-17 12:58:03
5830,530,9.0,西索_九星,35,8188289,17929.0,hour,2020-02-17 12:58:03
5831,527,1.0,Rose__90大表叔,36,172892541,1222404.0,hour,2020-02-17 12:58:03
5832,497,9.0,尾戒_九星,37,118276464,1219526.0,hour,2020-02-17 12:58:03
5833,478,9.0,唱歌的十九,38,76574843,14971.0,hour,2020-02-17 12:58:03
5834,468,9.0,Star_小妹妹,39,102502980,377164.0,hour,2020-02-17 12:58:04
5835,467,9.0,快乐小果,40,157840922,1648341.0,hour,2020-02-17 12:58:04
5836,450,9.0,JX_小太阳,41,9792011,1125325.0,hour,2020-02-17 12:58:04
5837,448,1.0,沫儿_Lucky,42,196454421,1579323.0,hour,2020-02-17 12:58:04
5838,440,9.0,花祭_,43,65394029,262813.0,hour,2020-02-17 12:58:04
5839,437,1.0,DJ彼岸,44,31340346,37.0,hour,2020-02-17 12:58:04
5840,437,9.0,老咩儿,45,30414660,1061863.0,hour,2020-02-17 12:58:04
5841,416,9.0,爱微儿_SoMo,46,106923109,510826.0,hour,2020-02-17 12:58:04
5842,410,9.0,AE拓海_,47,199805789,1631385.0,hour,2020-02-17 12:58:04
5843,395,9.0,青衣_星火,48,109127981,1372679.0,hour,2020-02-17 12:58:04
5844,394,9.0,阿策_揽月,49,7666666,1726628.0,hour,2020-02-17 12:58:05
5845,385,9.0,小E臣_素音,50,216204270,1796762.0,hour,2020-02-17 12:58:05
5846,7284,9.0,雪月之下_唬头Bng,1,20444164,1037513.0,hour,2020-02-17 13:58:00
5847,4529,9.0,陳希_,2,123335833,744772.0,hour,2020-02-17 13:58:00
5848,2893,9.0,芸飞飞_九星,3,1184976,9975.0,hour,2020-02-17 13:58:00
5849,2813,9.0,倾梦_九星,4,57158679,890305.0,hour,2020-02-17 13:58:00
5850,2711,9.0,鹿苑_木茜,5,190254344,1501506.0,hour,2020-02-17 13:58:00
5851,2538,9.0,小雅喃吖_瑾Show,6,157625481,1027041.0,hour,2020-02-17 13:58:00
5852,2261,9.0,NJ语瞳,7,29668435,173.0,hour,2020-02-17 13:58:00
5853,1957,5.0,闻战_星火,8,155752505,1637430.0,hour,2020-02-17 13:58:00
5854,1902,9.0,巍子_DK,9,32478352,1394151.0,hour,2020-02-17 13:58:00
5855,1713,1.0,予晨_九星,10,99723962,277470.0,hour,2020-02-17 13:58:01
5856,1590,9.0,尘萱_,11,27314635,3626.0,hour,2020-02-17 13:58:01
5857,1569,9.0,蓝阿_,12,211012094,1733927.0,hour,2020-02-17 13:58:01
5858,1517,9.0,听听呦_行人江山,13,160196238,1121861.0,hour,2020-02-17 13:58:01
5859,1460,9.0,苏御_SoMo,14,138218940,896385.0,hour,2020-02-17 13:58:01
5860,1262,9.0,夏沐阳_九星,15,116110820,827021.0,hour,2020-02-17 13:58:01
5861,1198,9.0,Leo_光年,16,143645942,938978.0,hour,2020-02-17 13:58:01
5862,1142,9.0,九攻子_唬头Bng,17,114650661,789478.0,hour,2020-02-17 13:58:01
5863,1100,9.0,鹿苑_哼哈二将,18,185279141,1451593.0,hour,2020-02-17 13:58:02
5864,1036,9.0,卤蛋壳,19,86840773,914727.0,hour,2020-02-17 13:58:02
5865,1011,9.0,言Papa丶,20,171411501,1172252.0,hour,2020-02-17 13:58:02
5866,956,9.0,Magic_初五,21,96440413,50552.0,hour,2020-02-17 13:58:02
5867,941,9.0,毁音人_浮歌,22,216470552,1801691.0,hour,2020-02-17 13:58:02
5868,925,9.0,白晓夏,23,160745450,1398744.0,hour,2020-02-17 13:58:02
5869,917,1.0,鹿苑_北鼻兔,24,195608382,1623606.0,hour,2020-02-17 13:58:02
5870,848,9.0,T唐果,25,90895703,1394079.0,hour,2020-02-17 13:58:02
5871,839,9.0,TK_沧海,26,100577355,684141.0,hour,2020-02-17 13:58:02
5872,806,9.0,小狐仙儿_Ria,27,204221349,1679732.0,hour,2020-02-17 13:58:03
5873,784,9.0,心瑶happy,28,183182962,1428012.0,hour,2020-02-17 13:58:03
5874,779,9.0,子涵_WIN,29,111406849,494894.0,hour,2020-02-17 13:58:03
5875,753,9.0,江亦涌_行人江山,30,84610955,889595.0,hour,2020-02-17 13:58:03
5876,724,9.0,零魂割手_DK,31,164480276,1194813.0,hour,2020-02-17 13:58:03
5877,628,9.0,你的阿斗,32,84846243,421155.0,hour,2020-02-17 13:58:03
5878,527,9.0,妖妖玖_SoMo,33,184952397,1446811.0,hour,2020-02-17 13:58:03
5879,510,1.0,王三首_领秀,34,202198350,1648159.0,hour,2020-02-17 13:58:03
5880,503,9.0,女帝_Ria,35,80822867,1579862.0,hour,2020-02-17 13:58:03
5881,487,9.0,领域_九星,36,99966086,269687.0,hour,2020-02-17 13:58:04
5882,486,9.0,VV_微微,37,135311521,875750.0,hour,2020-02-17 13:58:04
5883,482,1.0,Hm_湖泊荡漾,38,67760701,402334.0,hour,2020-02-17 13:58:04
5884,469,5.0,潇昔,39,110663531,489519.0,hour,2020-02-17 13:58:04
5885,457,9.0,金艺勋,40,144442901,965477.0,hour,2020-02-17 13:58:04
5886,456,9.0,浅言成语,41,9413616,1122220.0,hour,2020-02-17 13:58:04
5887,429,9.0,Hi_太子,42,25065797,890829.0,hour,2020-02-17 13:58:04
5888,426,9.0,雨后无疯,43,54704510,127611.0,hour,2020-02-17 13:58:05
5889,409,9.0,大霞_SoMo,44,181220149,1390956.0,hour,2020-02-17 13:58:05
5890,398,1.0,妙不可言丨灬妙儿,45,188079515,1479927.0,hour,2020-02-17 13:58:05
5891,397,9.0,可爱_三月三,46,173199821,1401523.0,hour,2020-02-17 13:58:05
5892,391,1.0,桃子酱peach,47,207144374,1795643.0,hour,2020-02-17 13:58:05
5893,380,9.0,芸岫_SoMo,48,179688566,1373609.0,hour,2020-02-17 13:58:05
5894,373,9.0,是你的柚子吖,49,130393388,827176.0,hour,2020-02-17 13:58:05
5895,356,9.0,Star_阿冷,50,93061719,284649.0,hour,2020-02-17 13:58:06
5896,13545,9.0,微蓝光芒_三月三,1,127845439,944549.0,hour,2020-02-17 14:58:00
5897,8609,9.0,蓝阿_,2,211012094,1733927.0,hour,2020-02-17 14:58:00
5898,7219,9.0,Cz橙_mensa,3,95031087,204145.0,hour,2020-02-17 14:58:00
5899,4369,9.0,倾梦_九星,4,57158679,890305.0,hour,2020-02-17 14:58:00
5900,4328,9.0,听听呦_行人江山,5,160196238,1121861.0,hour,2020-02-17 14:58:00
5901,4278,9.0,白晓夏,6,160745450,1398744.0,hour,2020-02-17 14:58:00
5902,3680,9.0,言Papa丶,7,171411501,1172252.0,hour,2020-02-17 14:58:00
5903,3559,9.0,莫痞子,8,100773091,274460.0,hour,2020-02-17 14:58:00
5904,2903,9.0,皈依_Pearl,9,81948416,168807.0,hour,2020-02-17 14:58:01
5905,2868,9.0,听友217499588,10,217499588,1816756.0,hour,2020-02-17 14:58:01
5906,2841,9.0,芸飞飞_九星,11,1184976,9975.0,hour,2020-02-17 14:58:01
5907,2513,9.0,欣逸_MK,12,136598013,1541983.0,hour,2020-02-17 14:58:01
5908,2452,9.0,NJ梓瞳_唬头Bng,13,166660732,1119082.0,hour,2020-02-17 14:58:01
5909,2308,9.0,开心主播YOYO,14,39656361,12801.0,hour,2020-02-17 14:58:01
5910,1922,9.0,Dannis老李_JLsound,15,78863448,163461.0,hour,2020-02-17 14:58:01
5911,1917,9.0,无名_领秀,16,213449146,1758478.0,hour,2020-02-17 14:58:01
5912,1788,9.0,波兮木_WIN,17,185806675,1472457.0,hour,2020-02-17 14:58:01
5913,1734,9.0,NJ尘埃_领秀,18,189274242,1498959.0,hour,2020-02-17 14:58:02
5914,1699,9.0,辰臣_领秀,19,47395392,1349209.0,hour,2020-02-17 14:58:02
5915,1635,9.0,依然_九星,20,109060041,503298.0,hour,2020-02-17 14:58:02
5916,1539,9.0,大狐狸_素音,21,178335753,1352197.0,hour,2020-02-17 14:58:02
5917,1537,9.0,Sayde_心跳,22,160501835,1360227.0,hour,2020-02-17 14:58:02
5918,1529,9.0,九攻子_唬头Bng,23,114650661,789478.0,hour,2020-02-17 14:58:02
5919,1458,1.0,阿策_揽月,24,7666666,1726628.0,hour,2020-02-17 14:58:03
5920,1436,9.0,牧歌_轻语,25,97492513,270399.0,hour,2020-02-17 14:58:03
5921,1349,1.0,陳希_,26,123335833,744772.0,hour,2020-02-17 14:58:03
5922,1293,5.0,小爱_WIN,27,147372262,973685.0,hour,2020-02-17 14:58:03
5923,1239,9.0,Singer七_九星,28,119548315,683048.0,hour,2020-02-17 14:58:03
